-50.5 -19.02  3.6
-50.16 -18.07  3.6
-49.1 -18.42  4.3
-48.67 -16.15  2.8
-48.54 -17.99  2.8
-47.98 -18.45  4.9
-47.7 -19.13  7.5
-47.68 -18.05  3.4
