-50.35 -19.89  2.1
-49.95 -21.6  3.1
-49.18 -20.3  2.4
-48.55 -20.0  2.6
-48.18 -21.02  2.5
-48.16 -20.25  3.3
-46.32 -20.67  2.6
-45.67 -21.59  3.8
-45.49 -21.61  2.2
-45.04 -21.14  3.5
-44.63 -21.28  4.4
